Source,Target,Weight
user_020508,user_035474,1
user_020509,user_035072,1
user_020509,user_035127,1
user_020509,user_035354,1
user_020509,user_035015,1
user_020509,user_035105,1
user_020509,user_035030,1
user_020509,user_035299,1
user_020509,user_003668,1
user_020509,user_032022,1
user_020509,user_035238,1
user_020509,user_035013,1
user_020510,user_035151,1
user_020510,user_035067,1
user_020511,user_020511,1
user_020511,user_035402,1
user_020512,user_012271,1
user_020512,user_035535,1
user_020513,user_006046,1
user_020513,user_035300,1
user_020514,user_025883,1
user_020514,user_035067,1
user_020514,user_001288,1
user_020514,user_035404,1
user_020514,user_026103,1
user_020515,user_035722,1
user_020515,user_036557,1
user_020515,user_033133,1
user_020515,user_026103,1
user_020515,user_023311,1
user_020515,user_035067,1
user_020515,user_035152,2
user_020516,user_035899,1
user_020516,user_035060,1
user_020517,user_020517,1
user_020518,user_035047,1
user_020518,user_035029,2
user_020518,user_035056,1
user_020518,user_016033,1
user_020519,user_035011,1
user_020519,user_035010,1
user_020520,user_035072,1
user_020521,user_035395,1
user_020521,user_035153,1
user_020521,user_035241,1
user_020522,user_036888,1
user_020523,user_035011,1
user_020523,user_035015,1
user_020524,user_017665,2
user_020525,user_035085,3
user_020525,user_008328,1
user_020525,user_035132,1
user_020526,user_022979,1
user_020526,user_012575,1
user_020527,user_035235,1
user_020528,user_035259,1
user_020528,user_035082,1
user_020529,user_035200,1
user_020529,user_035073,1
user_020530,user_036980,1
user_020530,user_035822,1
user_020531,user_035014,1
user_020531,user_035187,2
user_020531,user_035239,1
user_020531,user_009990,1
user_020532,user_035067,1
user_020533,user_036956,1
user_020534,user_012589,1
user_020534,user_025869,1
user_020534,user_035234,1
user_020534,user_035168,1
user_020534,user_035072,1
user_020534,user_035105,1
user_020535,user_035298,1
user_020536,user_022979,1
user_020537,user_035535,1
user_020537,user_035798,1
user_020538,user_035067,2
user_020538,user_036607,1
user_020538,user_035023,1
user_020538,user_029391,1
user_020538,user_035151,1
user_020538,user_035250,1
user_020539,user_035014,1
user_020539,user_035072,1
user_020539,user_035168,1
user_020539,user_035015,1
user_020540,user_013817,1
user_020540,user_035085,1
user_020540,user_008328,1
user_020540,user_035195,2
user_020540,user_035020,1
user_020540,user_035171,1
user_020541,user_035352,1
user_020541,user_034104,1
user_020541,user_035349,1
user_020542,user_037081,1
user_020542,user_035007,1
user_020543,user_035007,1
user_020543,user_035079,1
user_020543,user_035291,1
user_020543,user_008941,1
user_020544,user_003718,1
user_020544,user_035176,1
user_020545,user_016033,1
user_020546,user_035664,1
user_020547,user_006672,1
user_020547,user_025883,1
user_020547,user_035534,1
user_020547,user_035250,1
user_020547,user_007060,1
user_020547,user_035228,1
user_020548,user_005486,1
user_020549,user_034104,1
user_020549,user_035014,1
user_020549,user_035349,1
user_020549,user_018558,1
user_020549,user_036298,1
user_020550,user_035298,1
user_020550,user_035072,1
user_020550,user_035300,1
user_020551,user_036042,1
user_020552,user_022672,1
user_020552,user_035474,1
user_020552,user_018598,1
user_020552,user_035867,1
user_020552,user_001538,1
user_020552,user_035776,1
user_020553,user_012589,1
user_020553,user_020711,1
user_020554,user_035147,1
user_020555,user_035087,1
user_020555,user_008105,1
user_020555,user_013488,1
user_020555,user_035016,1
user_020555,user_035201,1
user_020555,user_035096,1
user_020555,user_035195,1
user_020555,user_035009,1
user_020556,user_012851,1
user_020557,user_035056,1
user_020558,user_008001,1
user_020558,user_015312,1
user_020559,user_036937,2
user_020559,user_035170,1
user_020560,user_035300,1
user_020560,user_035060,1
user_020561,user_017566,1
user_020562,user_035294,1
user_020563,user_036773,1
user_020563,user_037155,1
user_020564,user_004344,3
user_020564,user_035014,1
user_020564,user_035036,1
user_020565,user_026103,1
user_020565,user_007186,1
user_020566,user_022979,2
user_020566,user_035158,1
user_020566,user_011216,1
user_020566,user_035116,1
user_020566,user_002224,1
user_020566,user_009975,1
user_020566,user_000211,1
user_020566,user_020848,1
user_020567,user_035628,1
user_020567,user_035067,1
user_020568,user_022979,1
user_020568,user_008001,1
user_020569,user_035014,1
user_020569,user_000956,1
user_020570,user_035722,1
user_020570,user_036138,1
user_020570,user_035745,1
user_020570,user_025054,1
user_020571,user_035506,1
user_020571,user_015030,1
user_020571,user_036211,1
user_020572,user_035320,1
user_020573,user_035052,1
user_020573,user_018946,1
user_020573,user_009001,2
user_020573,user_035047,1
user_020574,user_015376,1
user_020575,user_022979,1
user_020576,user_035298,1
user_020577,user_036804,1
user_020578,user_035409,1
user_020578,user_035014,1
user_020578,user_015376,1
user_020579,user_035011,1
user_020579,user_015301,1
user_020579,user_035105,1
user_020579,user_037156,1
user_020579,user_009001,1
user_020579,user_010788,1
user_020579,user_036024,1
user_020579,user_035425,1
user_020580,user_035402,1
user_020581,user_035195,1
user_020582,user_009936,1
user_020582,user_035352,1
user_020582,user_024912,1
user_020583,user_035300,1
user_020583,user_035011,1
user_020583,user_026496,1
user_020584,user_035607,1
user_020585,user_036708,1
user_020586,user_035072,1
user_020586,user_035179,1
user_020587,user_035889,1
user_020588,user_037157,1
user_020589,user_037158,1
user_020590,user_036953,1
user_020591,user_036517,1
user_020592,user_035298,1
user_020592,user_035081,1
user_020593,user_013817,1
user_020593,user_035016,1
user_020593,user_035015,1
user_020593,user_035030,1
user_020594,user_035300,1
user_020594,user_035072,1
user_020594,user_011349,1
user_020595,user_000211,1
user_020595,user_035052,1
user_020596,user_035234,1
user_020596,user_035105,1
user_020596,user_010788,1
user_020596,user_035235,1
user_020596,user_007246,1
user_020597,user_035195,1
user_020597,user_035849,1
user_020597,user_035617,1
user_020598,user_035072,1
user_020598,user_035015,1
user_020599,user_035195,1
user_020599,user_035014,1
user_020599,user_008328,1
user_020599,user_016110,1
user_020600,user_035082,1
user_020600,user_001679,1
user_020601,user_035696,1
user_020602,user_035014,1
user_020602,user_035010,1
user_020602,user_035060,1
user_020603,user_001076,1
user_020603,user_035352,1
user_020603,user_032904,1
user_020603,user_025480,1
user_020603,user_004344,1
user_020604,user_037063,1
user_020605,user_035007,1
user_020605,user_036352,1
user_020605,user_010788,1
user_020605,user_035168,1
user_020605,user_035029,1
user_020605,user_035014,1
user_020606,user_035196,1
user_020607,user_019831,1
user_020607,user_035015,1
user_020607,user_035341,1
user_020608,user_035052,1
user_020609,user_035044,2
user_020609,user_015907,1
user_020609,user_035104,1
user_020610,user_035091,1
user_020610,user_006735,1
user_020611,user_035300,1
user_020611,user_004344,1
user_020611,user_015376,1
user_020611,user_035014,1
user_020612,user_005792,1
user_020612,user_035062,4
user_020612,user_020711,1
user_020613,user_015907,1
user_020613,user_035009,1
user_020614,user_035411,1
user_020615,user_034104,1
user_020615,user_001768,1
user_020615,user_035211,1
user_020615,user_012051,1
user_020615,user_035349,1
user_020615,user_007125,1
user_020616,user_035664,1
user_020616,user_011487,1
user_020616,user_035306,1
user_020616,user_035007,1
user_020616,user_008941,1
user_020616,user_035087,1
user_020616,user_035060,1
user_020616,user_035195,1
user_020616,user_035009,1
user_020616,user_035177,1
user_020616,user_035208,1
user_020617,user_024781,1
user_020618,user_035132,1
user_020618,user_035029,1
user_020618,user_015907,1
user_020618,user_035234,1
user_020618,user_035633,1
user_020619,user_035209,1
user_020619,user_035653,1
user_020620,user_036941,1
user_020621,user_036126,1
user_020621,user_037159,1
user_020621,user_035375,1
user_020622,user_035226,1
user_020622,user_035401,1
user_020622,user_035535,1
user_020622,user_026100,1
user_020622,user_035338,1
user_020623,user_035790,1
user_020624,user_035014,1
user_020625,user_037154,1
user_020625,user_035105,1
user_020626,user_035044,1
user_020627,user_035007,1
user_020628,user_022979,1
user_020628,user_008842,1
user_020628,user_020711,1
user_020628,user_036035,1
user_020628,user_035173,1
user_020629,user_036709,1
user_020630,user_035466,1
user_020630,user_015376,1
user_020630,user_035596,1
user_020631,user_035014,1
user_020632,user_035298,1
user_020633,user_017657,1
user_020633,user_015399,1
user_020634,user_012713,1
user_020634,user_035194,1
user_020634,user_036132,1
user_020634,user_022397,2
user_020634,user_036131,1
user_020634,user_024330,1
user_020634,user_036276,1
user_020634,user_035060,1
user_020635,user_035010,1
user_020636,user_035757,1
user_020636,user_035183,1
user_020637,user_036126,1
user_020638,user_036463,1
user_020638,user_036688,1
user_020639,user_008328,1
user_020639,user_009001,1
user_020640,user_018558,1
user_020641,user_036588,1
user_020641,user_008001,1
user_020641,user_035075,1
user_020641,user_035015,1
user_020641,user_035029,1
user_020641,user_016033,1
user_020641,user_006046,2
user_020641,user_035007,1
user_020641,user_015301,1
user_020641,user_015376,1
user_020641,user_035008,1
user_020641,user_035845,1
user_020641,user_035120,1
user_020641,user_035215,1
user_020641,user_035195,1
user_020641,user_035020,1
user_020641,user_008105,1
user_020642,user_024348,1
user_020643,user_035259,1
user_020643,user_035281,1
user_020644,user_036149,1
user_020644,user_035298,1
user_020645,user_035136,1
user_020646,user_035186,2
user_020646,user_035240,2
user_020646,user_017633,1
user_020646,user_035023,1
user_020646,user_035404,1
user_020646,user_035151,1
user_020647,user_035238,1
user_020648,user_035087,1
user_020649,user_035067,1
user_020649,user_036324,1
user_020650,user_035120,1
user_020650,user_022979,2
user_020651,user_018558,5
user_020651,user_035040,2
user_020651,user_035060,2
user_020652,user_035349,1
user_020652,user_021059,1
user_020652,user_009936,2
user_020652,user_035170,5
user_020652,user_013204,1
user_020652,user_035163,1
user_020652,user_035322,1
user_020652,user_035238,1
user_020652,user_021817,1
user_020652,user_023681,1
user_020652,user_035284,1
user_020652,user_036214,1
user_020652,user_036198,1
user_020652,user_012245,1
user_020652,user_036337,1
user_020652,user_035674,1
user_020652,user_035678,1
user_020652,user_035488,1
user_020652,user_035412,1
user_020652,user_035320,1
user_020652,user_035447,1
user_020653,user_012713,1
user_020653,user_035664,1
user_020654,user_036221,1
user_020655,user_010453,1
user_020655,user_017300,1
user_020656,user_035061,1
user_020657,user_018287,2
user_020657,user_002252,1
user_020657,user_001768,1
user_020658,user_008328,1
user_020658,user_035437,1
user_020658,user_011556,1
user_020658,user_035016,1
user_020658,user_035596,1
user_020658,user_035105,1
user_020658,user_035198,1
user_020658,user_035072,1
user_020659,user_001440,1
user_020659,user_035535,1
user_020660,user_035298,1
user_020661,user_010788,1
user_020661,user_035060,1
user_020662,user_035147,1
user_020662,user_035394,1
user_020663,user_013817,1
user_020663,user_022979,1
user_020664,user_035020,1
user_020664,user_020711,1
user_020665,user_005793,1
user_020665,user_027203,1
user_020666,user_036149,1
user_020667,user_035154,1
user_020667,user_035067,1
user_020667,user_035186,2
user_020667,user_035066,1
user_020667,user_035031,1
user_020667,user_035023,1
user_020667,user_035032,1
user_020667,user_009990,1
user_020667,user_035240,1
user_020667,user_029391,1
user_020667,user_033133,1
user_020667,user_026100,1
user_020667,user_035473,1
user_020667,user_000174,1
user_020667,user_035751,1
user_020667,user_007215,1
user_020668,user_015376,1
user_020668,user_035235,1
user_020669,user_035314,1
user_020670,user_036788,1
user_020670,user_036134,1
user_020671,user_035259,1
user_020671,user_021909,1
user_020672,user_035104,1
user_020673,user_035983,2
user_020673,user_035254,1
user_020674,user_036153,1
user_020675,user_036067,1
user_020675,user_035227,1
user_020675,user_035223,1
user_020676,user_020511,2
user_020676,user_035016,1
user_020677,user_036891,1
user_020677,user_035052,1
user_020678,user_020911,5
user_020678,user_035504,1
user_020679,user_035082,1
user_020680,user_015376,1
user_020680,user_035007,1
user_020681,user_036093,1
user_020682,user_035007,1
user_020682,user_011349,1
user_020683,user_035760,1
user_020683,user_011556,1
user_020684,user_035052,1
user_020685,user_037078,3
user_020686,user_035320,1
user_020686,user_035322,2
user_020686,user_035105,1
user_020686,user_035170,1
user_020686,user_035051,1
user_020686,user_014732,1
user_020686,user_035059,1
user_020687,user_036149,1
user_020687,user_036792,1
user_020687,user_036048,1
user_020688,user_035724,1
user_020688,user_035587,1
user_020689,user_035876,1
user_020690,user_035349,1
user_020690,user_035322,1
user_020690,user_035963,1
user_020690,user_004522,1
user_020691,user_035162,1
user_020692,user_035014,1
user_020692,user_023995,1
user_020693,user_035419,1
user_020693,user_035351,1
user_020694,user_005929,1
user_020695,user_036710,1
user_020696,user_035279,1
user_020697,user_036511,1
user_020698,user_035085,1
user_020698,user_035048,1
user_020699,user_004344,2
user_020699,user_023681,1
user_020699,user_035215,1
user_020699,user_001768,1
user_020699,user_010453,1
user_020699,user_035376,1
user_020699,user_035633,1
user_020699,user_035162,1
user_020699,user_035618,1
user_020699,user_011349,1
user_020699,user_035264,1
user_020699,user_002126,1
user_020699,user_035163,1
user_020699,user_035091,1
user_020699,user_035882,1
user_020699,user_015376,1
user_020699,user_035362,1
user_020699,user_001561,1
user_020699,user_002252,1
user_020699,user_035498,1
user_020699,user_018558,1
user_020700,user_001538,1
user_020700,user_018201,1
user_020700,user_035067,1
user_020700,user_035395,1
user_020701,user_009661,1
user_020702,user_036374,1
user_020702,user_035051,1
user_020702,user_035014,1
user_020702,user_035173,1
user_020703,user_035070,1
user_020704,user_035171,1
user_020705,user_022979,1
user_020705,user_002399,1
user_020706,user_035183,1
user_020707,user_009105,1
user_020708,user_036621,1
user_020709,user_036832,1
user_020709,user_003835,1
user_020709,user_035242,1
user_020709,user_035011,1
user_020709,user_016116,1
user_020709,user_035322,1
user_020709,user_035105,1
user_020709,user_035015,1
user_020709,user_010453,1
user_020710,user_035353,1
user_020710,user_035069,1
user_020710,user_010510,1
user_020710,user_035429,1
user_020710,user_001768,1
user_020710,user_035014,1
user_020710,user_002252,1
user_020710,user_035640,1
user_020710,user_035423,1
user_020710,user_007214,1
user_020711,user_020711,7
user_020711,user_015561,1
user_020711,user_004563,1
user_020712,user_035039,1
user_020713,user_036550,1
user_020713,user_035320,1
user_020713,user_035104,1
user_020714,user_021982,1
user_020714,user_035072,1
user_020714,user_035234,1
user_020714,user_035411,1
user_020714,user_035015,1
user_020714,user_035030,1
user_020714,user_036170,1
user_020715,user_035040,1
user_020716,user_035071,1
user_020716,user_035052,1
user_020716,user_035195,1
user_020716,user_022979,1
user_020717,user_031136,1
user_020717,user_010788,1
user_020718,user_036531,1
user_020719,user_035300,1
user_020719,user_035044,1
user_020720,user_020722,1
user_020720,user_018512,1
user_020721,user_035599,1
user_020721,user_035051,1
user_020721,user_035081,1
user_020722,user_018898,1
user_020722,user_035933,1
user_020723,user_031034,1
user_020723,user_007842,1
user_020724,user_007214,1
user_020724,user_035062,1
user_020724,user_035197,1
user_020724,user_002975,1
user_020725,user_035072,1
user_020725,user_035328,1
user_020726,user_036508,1
user_020726,user_035225,1
user_020726,user_035722,1
user_020726,user_035150,1
user_020726,user_035155,1
user_020726,user_007215,1
user_020726,user_035067,1
user_020726,user_035186,1
user_020726,user_035359,1
user_020727,user_009975,1
user_020727,user_035011,1
user_020727,user_035988,6
user_020728,user_035961,1
user_020728,user_036763,1
user_020729,user_035014,1
user_020730,user_021059,1
user_020730,user_034104,1
user_020731,user_035015,1
user_020732,user_036309,1
user_020732,user_010788,1
user_020733,user_035020,1
user_020733,user_035291,1
user_020734,user_035007,1
user_020734,user_035292,1
user_020734,user_035616,1
user_020735,user_035518,1
user_020736,user_035060,1
user_020737,user_035402,1
user_020738,user_013830,1
user_020738,user_035060,1
user_020739,user_015376,1
user_020739,user_035376,1
user_020740,user_035266,1
user_020740,user_027728,1
user_020740,user_035060,1
user_020740,user_036912,1
user_020741,user_018898,1
user_020741,user_037121,1
user_020741,user_009211,1
user_020741,user_035437,1
user_020741,user_033374,1
user_020741,user_035291,1
user_020742,user_035259,1
user_020742,user_035082,1
user_020743,user_035010,1
user_020744,user_035011,1
user_020744,user_035009,1
user_020745,user_035321,1
user_020745,user_005929,1
user_020746,user_035011,1
user_020746,user_035060,1
user_020747,user_035403,1
user_020747,user_035060,1
user_020748,user_035211,1
user_020748,user_016220,1
user_020749,user_035300,1
user_020749,user_011349,1
user_020750,user_006672,1
user_020750,user_035187,1
user_020751,user_015261,1
user_020752,user_020511,1
user_020752,user_037029,1
user_020753,user_036199,2
user_020753,user_036852,1
user_020754,user_009975,1
user_020754,user_035173,1
user_020755,user_035072,1
user_020755,user_013817,1
user_020755,user_035300,1
user_020755,user_010453,1
user_020755,user_035014,1
user_020756,user_035474,1
user_020757,user_035014,1
user_020757,user_035259,1
user_020757,user_035082,1
user_020757,user_000956,1
user_020758,user_035009,2
user_020758,user_035046,1
user_020758,user_035029,1
user_020758,user_035014,1
user_020758,user_015561,1
user_020758,user_000214,1
user_020758,user_035072,1
user_020758,user_008941,1
user_020758,user_037160,1
user_020758,user_035047,2
user_020758,user_035777,1
user_020758,user_037052,1
user_020758,user_035013,1
user_020758,user_035173,1
user_020758,user_035127,1
user_020758,user_035085,1
user_020758,user_035181,1
user_020758,user_015907,1
user_020758,user_010788,1
user_020758,user_035178,1
user_020758,user_035132,1
user_020758,user_035300,1
user_020758,user_035105,1
user_020758,user_035060,1
user_020758,user_035096,1
user_020758,user_035177,1
user_020759,user_035060,1
user_020760,user_035014,1
user_020760,user_035173,1
user_020761,user_035298,1
user_020761,user_035935,1
user_020762,user_035226,1
user_020763,user_035175,1
user_020764,user_035195,1
user_020764,user_035121,1
user_020764,user_016110,1
user_020765,user_035186,1
user_020765,user_035067,1
user_020766,user_035007,1
user_020766,user_035060,1
user_020767,user_025667,1
user_020767,user_035722,1
user_020767,user_026018,1
user_020767,user_029391,1
user_020768,user_035051,1
user_020769,user_035013,1
user_020769,user_035060,1
user_020769,user_035044,1
user_020769,user_000896,1
user_020770,user_035201,1
user_020770,user_002071,1
user_020770,user_035062,1
user_020770,user_035600,1
user_020771,user_013817,1
user_020771,user_036473,1
user_020772,user_036375,1
user_020772,user_035482,1
user_020772,user_036945,1
user_020772,user_035960,1
user_020773,user_035201,1
user_020773,user_036531,1
user_020773,user_013817,1
user_020774,user_020711,1
user_020774,user_008941,1
user_020775,user_035933,1
user_020775,user_018898,1
user_020776,user_035376,1
user_020777,user_000211,1
user_020777,user_008001,1
user_020777,user_012819,1
user_020778,user_015907,1
user_020779,user_018898,1
user_020780,user_035532,2
user_020780,user_013734,1
user_020780,user_035421,3
user_020780,user_036481,1
user_020780,user_022979,1
user_020781,user_026103,1
user_020781,user_035628,1
user_020781,user_035023,1
user_020781,user_035031,1
user_020781,user_009990,1
user_020781,user_006672,1
user_020781,user_016014,1
user_020781,user_035741,1
user_020781,user_024405,1
user_020781,user_036586,1
user_020781,user_012135,2
user_020781,user_035250,1
user_020781,user_036636,1
user_020781,user_035223,1
user_020781,user_035405,1
user_020782,user_026103,1
user_020783,user_035085,1
user_020784,user_035669,1
user_020784,user_032029,1
user_020784,user_035047,1
user_020784,user_015376,1
user_020784,user_016033,1
user_020784,user_035014,1
user_020784,user_013817,1
user_020784,user_035060,1
user_020785,user_035757,1
user_020786,user_035046,1
user_020786,user_035737,1
user_020786,user_020803,1
user_020787,user_036727,1
user_020787,user_035066,1
user_020787,user_026103,1
user_020788,user_024455,1
user_020788,user_035104,1
user_020789,user_036240,1
user_020790,user_035466,1
user_020790,user_035105,2
user_020790,user_035173,1
user_020790,user_035437,1
user_020790,user_035015,1
user_020790,user_002252,1
user_020790,user_018558,1
user_020790,user_035060,1
user_020790,user_035016,1
user_020790,user_035072,1
user_020790,user_001451,1
user_020790,user_035528,1
user_020790,user_035127,1
user_020790,user_008803,1
user_020791,user_035087,1
user_020791,user_035018,1
user_020791,user_035075,1
user_020791,user_035195,1
user_020791,user_035007,1
user_020791,user_035015,1
user_020791,user_000896,1
user_020791,user_020711,1
user_020791,user_035048,1
user_020791,user_030636,1
user_020791,user_006046,1
user_020792,user_035088,1
user_020792,user_035126,1
user_020793,user_035105,1
user_020793,user_027728,1
user_020794,user_036261,1
user_020795,user_006672,1
user_020795,user_035067,1
user_020795,user_035240,2
user_020795,user_007215,1
user_020795,user_035250,1
user_020795,user_005189,1
user_020796,user_036149,1
user_020796,user_035011,1
user_020797,user_035899,1
user_020798,user_035072,1
user_020798,user_035234,1
user_020798,user_035291,1
user_020799,user_005288,1
user_020800,user_011349,1
user_020801,user_035014,1
user_020801,user_001768,3
user_020802,user_035007,1
user_020803,user_035234,1
user_020803,user_001099,1
user_020803,user_035016,1
user_020803,user_020711,1
user_020804,user_036470,1
user_020805,user_025835,1
user_020806,user_036014,1
user_020806,user_035467,1
user_020807,user_035437,1
user_020807,user_035060,1
user_020808,user_035201,1
user_020808,user_006046,2
user_020808,user_015907,1
user_020809,user_037161,1
user_020810,user_035082,1
user_020810,user_035259,1
user_020811,user_035032,1
user_020812,user_004563,1
user_020813,user_035198,1
user_020813,user_035007,1
user_020813,user_015907,1
user_020814,user_027470,2
user_020814,user_035014,1
user_020814,user_035376,1
user_020815,user_035300,1
user_020815,user_035009,1
user_020816,user_035105,1
user_020816,user_035072,1
user_020816,user_035016,1
user_020817,user_000214,1
user_020817,user_035208,1
user_020818,user_035195,1
user_020818,user_035029,1
user_020818,user_035046,1
user_020818,user_035016,1
user_020819,user_005929,1
user_020819,user_035060,1
user_020820,user_023543,1
user_020821,user_035567,1
user_020821,user_035011,1
user_020822,user_035187,1
user_020822,user_035031,3
user_020822,user_035240,1
user_020822,user_035082,1
user_020822,user_035425,1
user_020822,user_035528,1
user_020822,user_029391,1
user_020823,user_035011,1
user_020823,user_001099,1
user_020823,user_035210,1
user_020823,user_003668,1
user_020823,user_010788,1
user_020823,user_035029,1
user_020823,user_035339,1
user_020824,user_035321,1
user_020824,user_016033,1
user_020825,user_036231,1
user_020825,user_037162,1
user_020826,user_035085,1
user_020826,user_008328,1
user_020826,user_035075,1
user_020826,user_035020,1
user_020827,user_035051,1
user_020828,user_035744,1
user_020828,user_036815,1
user_020828,user_035199,1
user_020829,user_037113,1
user_020830,user_035014,1
user_020830,user_035015,1
user_020830,user_035045,1
user_020830,user_035499,1
user_020830,user_024781,1
user_020830,user_035016,1
user_020830,user_035197,1
user_020830,user_008328,1
user_020830,user_035195,1
user_020830,user_000113,1
user_020830,user_024209,1
user_020830,user_035020,1
user_020830,user_035425,1
user_020830,user_035550,1
user_020830,user_036911,1
user_020830,user_035081,1
user_020830,user_035488,1
user_020830,user_035177,1
user_020830,user_035320,1
user_020830,user_035013,1
user_020830,user_000896,1
user_020830,user_030636,1
user_020830,user_010155,1
user_020830,user_035011,1
user_020831,user_036074,1
user_020831,user_004344,1
user_020832,user_036149,1
user_020833,user_036838,2
user_020834,user_013817,1
user_020834,user_035104,1
user_020834,user_035014,1
user_020835,user_036441,1
user_020835,user_013734,2
user_020836,user_035162,1
user_020836,user_035352,1
user_020837,user_035599,1
user_020838,user_035298,1
user_020838,user_036968,1
user_020839,user_035044,1
user_020839,user_035226,1
user_020840,user_035032,1
user_020840,user_035094,1
user_020841,user_035051,1
user_020841,user_035060,1
user_020841,user_010453,1
user_020842,user_035322,1
user_020842,user_035457,1
user_020843,user_020711,1
user_020843,user_035096,1
user_020844,user_000214,1
user_020844,user_035014,1
user_020844,user_035235,1
user_020844,user_035007,1
user_020844,user_035426,2
user_020844,user_007415,1
user_020844,user_035777,1
user_020845,user_035029,1
user_020845,user_035008,1
user_020846,user_037163,1
user_020846,user_036442,1
user_020846,user_036937,2
user_020846,user_036879,1
user_020846,user_037164,1
user_020847,user_020169,1
user_020847,user_035259,1
user_020848,user_035104,1
user_020848,user_000211,1
user_020848,user_035274,1
user_020849,user_035020,1
user_020849,user_015153,1
user_020849,user_035072,1
user_020849,user_035079,1
user_020849,user_035210,1
user_020849,user_035030,1
user_020850,user_036414,1
user_020850,user_035007,1
user_020850,user_004563,2
user_020850,user_035168,1
user_020850,user_024580,1
user_020850,user_015561,1
user_020850,user_016033,1
user_020850,user_035195,1
user_020850,user_015607,1
user_020850,user_035691,1
user_020850,user_035046,1
user_020851,user_035010,1
user_020852,user_035020,1
user_020853,user_020711,3
user_020853,user_035425,1
user_020854,user_035402,3
user_020854,user_017391,1
user_020854,user_035664,1
user_020854,user_027470,1
user_020855,user_017391,1
user_020855,user_023543,1
user_020855,user_031125,1
user_020855,user_035162,1
user_020855,user_035211,1
user_020856,user_035241,4
user_020856,user_035474,2
user_020857,user_035014,1
user_020857,user_019527,1
user_020857,user_035120,1
user_020857,user_035121,1
user_020857,user_035071,1
user_020858,user_035321,1
user_020858,user_035936,2
user_020859,user_035314,1
user_020860,user_002252,1
user_020860,user_035010,1
user_020860,user_011114,1
user_020861,user_015030,1
user_020862,user_002554,1
user_020862,user_035072,1
user_020863,user_035011,1
user_020863,user_035281,1
user_020863,user_035060,1
user_020864,user_035238,1
user_020864,user_035259,1
user_020865,user_035048,1
user_020866,user_035320,1
user_020866,user_035349,1
user_020867,user_035011,1
user_020868,user_035353,1
user_020868,user_035011,1
user_020868,user_015560,1
user_020868,user_004344,1
user_020868,user_035452,1
user_020868,user_036443,1
user_020869,user_025835,1
user_020869,user_008328,1
user_020869,user_035195,1
user_020870,user_036129,1
user_020871,user_036151,1
user_020871,user_035016,1
user_020871,user_035029,1
user_020871,user_035063,1
user_020871,user_000896,1
user_020871,user_035328,1
user_020872,user_036349,1
user_020872,user_036460,1
user_020873,user_000113,1
user_020873,user_035011,1
user_020874,user_035298,1
user_020874,user_035518,1
user_020875,user_035013,1
user_020876,user_035071,1
user_020876,user_018558,1
user_020877,user_035072,1
user_020877,user_035105,1
user_020877,user_035127,1
user_020878,user_036709,1
user_020878,user_037165,1
user_020879,user_035834,1
user_020880,user_003410,1
user_020880,user_035238,1
user_020881,user_035085,1
user_020881,user_032029,1
user_020882,user_024455,1
user_020882,user_002126,1
user_020882,user_001435,1
user_020883,user_035441,1
user_020883,user_035321,1
user_020884,user_035171,1
user_020884,user_013817,1
user_020884,user_016033,1
user_020884,user_004563,1
user_020884,user_035256,1
user_020884,user_010788,1
user_020885,user_035300,1
user_020885,user_006046,1
user_020885,user_035211,1
user_020885,user_015560,1
user_020885,user_035007,1
user_020885,user_035309,1
user_020885,user_035409,1
user_020886,user_035781,1
user_020887,user_015907,1
user_020887,user_010788,1
user_020888,user_019758,1
user_020888,user_035437,1
user_020888,user_035441,1
user_020889,user_020711,3
user_020890,user_023543,1
user_020890,user_027470,1
user_020890,user_035014,1
user_020890,user_035056,1
user_020891,user_035182,1
user_020891,user_006672,1
user_020891,user_035094,1
user_020891,user_035785,1
user_020891,user_015294,1
user_020891,user_035474,2
user_020891,user_035223,1
user_020891,user_023311,1
user_020891,user_035534,1
user_020891,user_018201,1
user_020891,user_026103,1
user_020891,user_007060,1
user_020891,user_035186,1
user_020891,user_035032,2
user_020891,user_035250,1
user_020891,user_037166,1
user_020891,user_026100,1
user_020891,user_035031,1
user_020891,user_035156,1
user_020891,user_035023,1
user_020891,user_009990,2
user_020891,user_035153,1
user_020891,user_025054,1
user_020891,user_035187,1
user_020891,user_035481,1
user_020891,user_035240,1
user_020891,user_035241,1
user_020891,user_035225,1
user_020892,user_035195,1
user_020892,user_035082,1
user_020893,user_035308,1
user_020893,user_035020,1
user_020894,user_018633,1
user_020894,user_035846,1
user_020895,user_035051,1
user_020895,user_001099,1
user_020895,user_035060,1
user_020895,user_035300,1
user_020896,user_000355,1
user_020897,user_035255,1
user_020897,user_030037,1
user_020898,user_023543,1
user_020899,user_017667,2
user_020899,user_006672,1
user_020899,user_035338,1
user_020899,user_035153,1
user_020900,user_035072,1
user_020900,user_035085,1
user_020901,user_017665,2
user_020901,user_035402,3
user_020901,user_035664,1
user_020902,user_036722,1
user_020903,user_015907,1
user_020904,user_036237,1
user_020904,user_035926,1
user_020905,user_035020,1
user_020905,user_035014,1
user_020905,user_035235,1
user_020905,user_030277,1
user_020905,user_035437,1
user_020906,user_035132,1
user_020906,user_035195,1
user_020906,user_008328,1
user_020906,user_035020,1
user_020907,user_015376,1
user_020907,user_035977,1
user_020908,user_036654,1
user_020909,user_035074,1
user_020909,user_035125,1
user_020909,user_035123,1
